3 attraction reviews,"January 17, 2015
","
4 helpful votes ",lvl_03,"
Copenhagen, Denmark
",5,"
I didn't believe churches/cathedral could blow my mind anymore after seeing tons but this one sure did! Simply amazing!
",Arcibasilica di San Giovanni in Laterano,Amazing,8 reviews
4 attraction reviews,"January 17, 2015
","
4 helpful votes ",lvl_02,"
Cyprus
",5,"
i like the Church Altar.. is Verry Beautiful.. idon't like the souvenir Magazine into the Church.. ana the museum is verryyyyyyyy nice...
",Arcibasilica di San Giovanni in Laterano,verry nice Basilique,5 reviews
38 attraction reviews,"January 16, 2015
","
85 helpful votes ",lvl_06,"
Blackpool, United Kingdom
",4,"
In a place with churchs everywere this is so special a fantastic peacefull place to visit and to pray
",Arcibasilica di San Giovanni in Laterano,FANTASTIC,167 reviews
107 attraction reviews,"January 16, 2015
","
136 helpful votes ",lvl_06,"
Niskayuna, New York
",5,"
San Giovanni was the first stop that my wife and I made in Rome, and talk about starting on a high note, it was spectacular. The pictures here on TA are beautiful, but they don't do it justice one bit. You HAVE to go. I know, I know, a lot of places on here are going to be called 'can't...


More  


",Arcibasilica di San Giovanni in Laterano,Absolutely STUNNING Church.,166 reviews
226 attraction reviews,"January 16, 2015
","
196 helpful votes ",lvl_06,"
Stoke-on-Trent, United Kingdom
",4,"
What can i say like all the numerous churches etc in the area the effort, history and architecture is just beautiful. Such a shame we don't take as much pride in our own history.
",Arcibasilica di San Giovanni in Laterano,Beautiful artwork,394 reviews
9 attraction reviews,"January 15, 2015
","
53 helpful votes ",lvl_06,"
Joburg
",5,"
This is a worth while trip.
Away from the all the ques and busy tourist groups , this special sight is a must see.
We were blown away by the interior of this special place.
A must see
",Arcibasilica di San Giovanni in Laterano,A special spot,141 reviews
3 attraction reviews,"January 14, 2015
","
7 helpful votes ",lvl_03,"
Fernandina Beach, Florida
",5,"
Absolutely stunning basilica and, amazingly, not nearly as crowded as St. Peters when we visited. A ""must see"" not only for the beauty but also for the history.
",Arcibasilica di San Giovanni in Laterano,Well worth a visit,16 reviews
17 attraction reviews,"January 14, 2015
","
22 helpful votes ",lvl_04,"
Middlebury, Vermont
",5,"
This is astounding and should not be missed! The artistry inside is magnificent! The light inside shows off the statuary and vaulting. Mosaics are amazing.
",Arcibasilica di San Giovanni in Laterano,The pope's church,31 reviews
33 attraction reviews,"January 14, 2015
","
84 helpful votes ",lvl_06,"
",4,"
San Giovanni is an amazing church and I think it's worth seeing once but there are other churches that I would want to revisit every time I come to Rome. If you're here make sure to go across the street to see the Scala Santa.
",Arcibasilica di San Giovanni in Laterano,Worth seeing ,188 reviews
228 attraction reviews,"January 14, 2015
","
204 helpful votes ",lvl_06,"
Cleveland, Ohio
",5,"
This is the place the popes were crowned until the 1800s - so it has a long history. It is lovely. Right near here is the Holy Stairs - the stairs Christ climbed to Pontius Pilate. There is also a nice chapel as part of this church right next to it - go in and see the baptismal font. It...


More  


",Arcibasilica di San Giovanni in Laterano,Lovely church,469 reviews
13 attraction reviews,"January 14, 2015
","
11 helpful votes ",lvl_04,"
",5,"
Just outside the main travelers' routes, but definitely worth visiting! The interior is as grandeur as St Peter
",Arcibasilica di San Giovanni in Laterano,Awesome inside out,21 reviews
N/A,"January 12, 2015
",N/A,lvl_01,"
",5,"
Better than St. Peter's because it is less crowded and closer to human sizes. I don't get excited with churches but this is a monument of Christian art and culture. Definitely a must visit place in Rome.
",Arcibasilica di San Giovanni in Laterano,Great Christian monument,4 reviews
37 attraction reviews,"January 12, 2015
","
10 helpful votes ",lvl_05,"
Warsaw, Poland
",5,"
One of the oldest and the most important churches in Rome - and in the whole Christian world. The cathedral of Rome, part of the Vatican state. Impressive by its dimensions, splendid because of the decoration. You will admire the stunning baldachin over the main altar - this fantastic piece of art comes from the Middle Ages and is a...


More  


",Arcibasilica di San Giovanni in Laterano,"Old, big and splendid",57 reviews
3 attraction reviews,"January 12, 2015
","
2 helpful votes ",lvl_02,"
Langport, United Kingdom
",5,"
just a must to view , take the guided tour bus it was 40 euros for two people all day and the guide told you of the history via er phones on the tour
",Arcibasilica di San Giovanni in Laterano,fabulous,8 reviews
N/A,"January 11, 2015
","
1 helpful vote ",lvl_01,"
Boston, United Kingdom
",5,"
We all loved it, the magnificent of the basilica was amazing for all of us. and the square...what a wonderfull place
",Arcibasilica di San Giovanni in Laterano,Huge and...amazing,2 reviews
345 attraction reviews,"January 10, 2015
","
208 helpful votes ",lvl_06,"
Chicago, Illinois
",5,"
The Arcibasilica is very beautiful and worth a visit. The gold on the ceiling and altar area is gorgeous. I also enjoyed the numerous angels that were throughout.
",Arcibasilica di San Giovanni in Laterano,Beautiful gilded basilica,588 reviews
17 attraction reviews,"January 10, 2015
","
7 helpful votes ",lvl_03,"
Townsville, Australia
",5,"
This is located near the old Roman wall so you can see this also. We walked to this location from the back end and saw a huge obelisk which is 'Lateran Obelisk' we walked around and found the facade of the 'San Giovanni in Laterano' this is impressive. There are massive doors and the interior is just beautiful. We did...


More  


",Arcibasilica di San Giovanni in Laterano,Stunning,20 reviews
26 attraction reviews,"January 9, 2015
","
63 helpful votes ",lvl_05,"
Toronto, Canada
",5,"
It is so massive and grandeous to behold! incredible interior. From sculptures to mosaics. One should find time to visit while in Rome. Just look around...
",Arcibasilica di San Giovanni in Laterano,Grandeous! A must see!,63 reviews
N/A,"January 9, 2015
","
9 helpful votes ",lvl_01,"
Media, Pennsylvania
",5,"
If you search St. Peter's for a papal throne, you will not find one -- aside, perhaps, from Bernini's apse sculpture of the Fisherman's Chair. That's because the massive papal basilica is not a cathedral; that is to say, not the seat of a bishop. St. John Lateran is Rome's cathedral church, and as such, houses the only true papal...


More  


",Arcibasilica di San Giovanni in Laterano,Rome's Cathedral,3 reviews
15 attraction reviews,"January 8, 2015
","
61 helpful votes ",lvl_06,"
ohio
",5,"
One of the major churches in Rome. Absolutely beautiful. The baptistry is worth walking next door. Also the Holy Stairs are across the street
",Arcibasilica di San Giovanni in Laterano,one of the majors,127 reviews
26 attraction reviews,"January 8, 2015
","
23 helpful votes ",lvl_04,"
Cary, North Carolina
",4,"
Pictures simply don't capture the expansiveness of this place. Do not miss this church on your visit to Rome!
",Arcibasilica di San Giovanni in Laterano,Awe-inspiring,42 reviews
26 attraction reviews,"January 6, 2015
","
112 helpful votes ",lvl_05,"
Edelsfeld
",5,"
This location doesn't draw the crowds that St. Peter's or the Vatican does, but it is still an impressive basilica, loaded with history. The steps that Jesus walked up are nearby.
",Arcibasilica di San Giovanni in Laterano,A must if you're touring Basilicas,90 reviews
16 attraction reviews,"January 6, 2015
","
14 helpful votes ",lvl_05,"
Vienna, Austria
",5,"
Most spectacular church in Rome, worth a visit. Photographers do. not go in the morning, Sun light not in favour of nice pictures of the Fresko in courtyard....
",Arcibasilica di San Giovanni in Laterano,Worth a Visit,44 reviews
3 attraction reviews,"January 6, 2015
","
5 helpful votes ",lvl_01,"
",4,"
This is one of the most important churches in Rome after St. Peters and has a lot of history attached to it making it a must visit while in Rome. The interiors are a fine masterpiece and truly inspiring. There is so much artworks around that are a treat for eyes. The church is bathed in gilded beauty all throughout....


More  


",Arcibasilica di San Giovanni in Laterano,Ornate and beautiful,4 reviews
4 attraction reviews,"January 5, 2015
","
10 helpful votes ",lvl_03,"
Auckland, New Zealand
",5,"
beautiful building. visit this place.
this place is easily reached by public tranportation.
must see in rome if you like their fabulous buildings.
",Arcibasilica di San Giovanni in Laterano,San Giovanni di Laterano,11 reviews
3 attraction reviews,"January 5, 2015
","
6 helpful votes ",lvl_02,"
",5,"
It is third cathedral after San Peter in Rome. Just go and see. Unforgettable . Does not mater what religion you aret
",Arcibasilica di San Giovanni in Laterano,Must see,5 reviews
78 attraction reviews,"January 5, 2015
","
47 helpful votes ",lvl_06,"
Bahrain
",5,"
San Giovanni is the official church of Rome. Don't miss St. Peter's - or the other 2 papal basciallicas - Santa Maria Maggiore and St. Paul Outside the Walls
",Arcibasilica di San Giovanni in Laterano,Amaizing,102 reviews
N/A,"January 4, 2015
","
2 helpful votes ",lvl_01,"
Belgrade, Serbia
",4,"
Beautiful almost as the St. Peters Basilica. Next to it is the largest standing ancient Egyptian obelisk in the world
",Arcibasilica di San Giovanni in Laterano,Beautiful,3 reviews
N/A,"January 4, 2015
","
1 helpful vote ",lvl_01,"
Bucharest, Romania
",5,"
It is an amazing Basilica. Here you can see the steps from the house of Pilat Pontius, the stairs climbed by Jessus Christ.
",Arcibasilica di San Giovanni in Laterano,Amazing,4 reviews
5 attraction reviews,"January 4, 2015
","
1 helpful vote ",lvl_03,"
Saint Paul, Minnesota
",5,"
This is a beautiful church. It is worth a long visit to see the church and the artwork. The audioguide is free but it seems to jump all over.
",Arcibasilica di San Giovanni in Laterano,Another beautiful basilica,9 reviews
34 attraction reviews,"January 3, 2015
","
67 helpful votes ",lvl_06,"
Arlington, Virginia
",5,"
The beauty in this space is immense. I could sit and look at the ceiling for hours. We went during a Sunday service and didn't feel like we were interrupting.
",Arcibasilica di San Giovanni in Laterano,"Beautiful, Must-see",131 reviews
7 attraction reviews,"January 3, 2015
","
6 helpful votes ",lvl_02,"
Chicago, Illinois
",5,"
A little less popular then the Vatican but what an incredible interior and a church that is still part of the Vatican. Beautiful Church.
",Arcibasilica di San Giovanni in Laterano,Amazing church built on an ancient Roman Basilica,8 reviews
4 attraction reviews,"January 2, 2015
","
7 helpful votes ",lvl_03,"
Midlothian, Virginia
",5,"
Don't miss this magnificent church, which serves as the pope's church. Stunning art and fascinating history! Be sure to see the sacred steps across the street.
",Arcibasilica di San Giovanni in Laterano,Stunning Basilica,11 reviews
3 attraction reviews,"January 2, 2015
","
9 helpful votes ",lvl_03,"
Yorkshire Dales National Park, United Kingdom
",5,"
Need I say more - more intimate and interesting than the Vatican. And not crowded. A very beautiful and spiritual place
",Arcibasilica di San Giovanni in Laterano,The most beautiful church in the world,11 reviews
51 attraction reviews,"January 2, 2015
","
131 helpful votes ",lvl_06,"
Bullhead CIty, AZ
",5,"
One of the cornerstone churches in all of Christendom, and not to be missed for those looking to get the full experience of the history of the church, especially if you are Catholic. However, if you have already seen St. Peter's and Santa Maria Maggiore (or any of the other dozens of ancient churches in the city) and are feeling...


More  


",Arcibasilica di San Giovanni in Laterano,One of the more interesting churches,153 reviews
7 attraction reviews,"January 1, 2015
","
25 helpful votes ",lvl_04,"
Miami, Florida
",4,"
Worth spending a few hours in this massive church which was the spot of the first church in christiandom. From the bas relief walls to the solid gold ceilings to the giant statues, this is an impressive testament to Man's faith- or at least what some have perceived is a tribute to show the world they have faith. Kings were...


More  


",Arcibasilica di San Giovanni in Laterano,Divine History,36 reviews
28 attraction reviews,"January 1, 2015
","
25 helpful votes ",lvl_05,"
Australia
",4,"
One of the many churches in Rome that is worth a visit. Magnificent in size and structure. Beautiful artworks and filled with history.
",Arcibasilica di San Giovanni in Laterano,"Beautiful, historic",50 reviews
3 attraction reviews,"December 31, 2014
","
2 helpful votes ",lvl_03,"
London, United Kingdom
",5,"
The location, the Basilica itself, it's history and the art work was well worth travelling south. It was steeped with paintings and sculptures, you must take your time taking it all in.
",Arcibasilica di San Giovanni in Laterano,Beautiful!,8 reviews
5 attraction reviews,"December 31, 2014
","
7 helpful votes ",lvl_03,"
London, United Kingdom
",5,"
It is an amazing huge structure, so luxurious and detailed, if you are into architecture you'll be amazed...!
",Arcibasilica di San Giovanni in Laterano,wow,15 reviews
44 attraction reviews,"December 30, 2014
","
26 helpful votes ",lvl_05,"
Bordeaux, France
",5,"
Huge basilica full of wonder! Beuatiful statues, mosaics, paintings, artwork, floors and ceilings. Difficlut to take everything in in one visit as there are so many outstanding things to see. Holy stairs outside. This is also where the Pope sits as Bishop of Rome
",Arcibasilica di San Giovanni in Laterano,Amazing place,86 reviews
22 attraction reviews,"December 29, 2014
","
24 helpful votes ",lvl_05,"
Seattle
",4,"
One of the 4 major basilicas of the catholic Church. Interesting. Make sure you cross the street to view the Holy Stairs (it's inside the building NOT the one exposed outside)
",Arcibasilica di San Giovanni in Laterano,Interesting.,54 reviews
24 attraction reviews,"December 28, 2014
","
41 helpful votes ",lvl_05,"
",5,"
We stumbled across this Basilica and entered through a side door, crikey did we get a shock, this church is huge and very beautiful.
One of the top 5 churches in Rome!
",Arcibasilica di San Giovanni in Laterano,Amazed,72 reviews
5 attraction reviews,"December 28, 2014
","
3 helpful votes ",lvl_03,"
Vladimir, Russia
",5,"
It's so breathtaking there!!! You should see it with your own eyes to feel its marble-and-gold beauty and calmness.
",Arcibasilica di San Giovanni in Laterano,Amazing place,13 reviews
7 attraction reviews,"December 27, 2014
","
38 helpful votes ",lvl_04,"
California
",5,"
This basilica is the 2nd largest in Rome after St. Peter's. It is well worth a visit to see the marble and gold and paintings in the interior, and learn the history of the building within the Roman Catholic hierarchy.
",Arcibasilica di San Giovanni in Laterano,splendor,39 reviews
3 attraction reviews,"December 27, 2014
","
7 helpful votes ",lvl_02,"
New York City, New York
",5,"
San Giovanni is the official church of Rome. Don't miss St. Peter's - or the other 2 papal basciallicas - Santa Maria Maggiore and St. Paul Outside the Walls.
",Arcibasilica di San Giovanni in Laterano,Don't miss it!,6 reviews
N/A,"December 25, 2014
",N/A,N/A,"
Bangkok, Thailand
",5,"
The church looks absolutely stunning at my first sight. It is very beautiful. There was also a band playing music when I visited, which improves the atmosphere.
",Arcibasilica di San Giovanni in Laterano,Stunning!!,2 reviews
14 attraction reviews,"December 22, 2014
","
5 helpful votes ",lvl_04,"
",5,"
This church is the Pope's Official church as the Bishop of Rome. I recommend reading the history of this church before touring as it enhances the experience. The sculptures of the apostles are grandiose. Easy walk from the metro station.
",Arcibasilica di San Giovanni in Laterano,Magnificient,25 reviews
65 attraction reviews,"December 20, 2014
","
49 helpful votes ",lvl_06,"
Madison, Wisconsin
",5,"
St. John Lateran is technically part of Vatican City (not Rome) and is also the true seat of the Catholic Church - it's the Archbasilica and the church above all other churches, and the Pope's home church. The seat in the apse is where the Pope must sit after he is elected.
When we walked in, my breath was taken...


More  


",Arcibasilica di San Giovanni in Laterano,More beautiful than St. Peter's (and also the true seat of the Church),77 reviews
48 attraction reviews,"December 20, 2014
","
45 helpful votes ",lvl_05,"
Spain
",5,"
All I must say after visiting this place is just WOW !! It's like many churches into one. It is a very big Basilica and it will take time to explore it all, but is worth it.. must visit
",Arcibasilica di San Giovanni in Laterano,Wonderful time,78 reviews
18 attraction reviews,"December 19, 2014
","
95 helpful votes ",lvl_06,"
Havre, Montana
",5,"
San Giovanni looks somewhat humble from its exterior in a large piazza. Inside, it's breath-taking. To get there, we walked around the Colosseum and headed down Via di San Giovanni in Laterano. It's a lovely little street, with lots of cafes and stops for lunch.
",Arcibasilica di San Giovanni in Laterano,Incredible. The basicilas of Rome (other then St. Peter's ) are too often overlooked.,89 reviews
15 attraction reviews,"December 19, 2014
","
8 helpful votes ",lvl_04,"
",5,"
Stunning architecture. I was with a group and we walked into a music recital. Unforgettable to see and hear.
",Arcibasilica di San Giovanni in Laterano,Amazing,26 reviews
26 attraction reviews,"December 19, 2014
","
23 helpful votes ",lvl_05,"
Palmer, Alaska
",5,"
The Holy Seat is here (where the Pope gets the name Holy See). So many churches and you will get churched out easily in Italy but I recommend this one because it is one of the 3 Papal Basilicas in Rome and is important. Also the artwork is lovely.
",Arcibasilica di San Giovanni in Laterano,Beautiful church worth seeing,51 reviews
31 attraction reviews,"December 15, 2014
","
44 helpful votes ",lvl_05,"
Leicester, Massachusetts
",5,"
This basillica is both huge and beautiful. You should plan a few hours here to enjoy it all. The statues, paintings, altars and more are just amazing to see. We were with a group and had a great tour guide which I would highly recommend. There is so much to learn and hear about.
Enjoy this beautiful, holy place when...


More  


",Arcibasilica di San Giovanni in Laterano,Breathtakingly Beautiful,75 reviews
14 attraction reviews,"December 15, 2014
","
5 helpful votes ",lvl_03,"
Alytus, Lithuania
",5,"
Solemn, mejestic Arcibasilica. I wanted to pray, I felt spiritually uplifted, peaceful. It is worth to visit once in a lifetime. This is sacred place, I would not call it attraction. I do not think, is it place to take pictures.
",Arcibasilica di San Giovanni in Laterano,Magnificent,18 reviews
4 attraction reviews,"December 15, 2014
","
2 helpful votes ",lvl_02,"
Marlton, New Jersey
",5,"
This is one of Rome's most beautiful. The history, the architecture, the art, the many special chapels within make this a must see.
",Arcibasilica di San Giovanni in Laterano,Beautiful,6 reviews
5 attraction reviews,"December 14, 2014
","
2 helpful votes ",lvl_03,"
St. Petersburg, Russia
",5,"
It is a very beautiful church and besides, is extremely important from the historical point if view - as our guide explained to us, the first oficial christian church was built on this very spot in the 4th century. in front of the church there is a nice street market.
",Arcibasilica di San Giovanni in Laterano,Very beautiful!,11 reviews
21 attraction reviews,"December 14, 2014
","
20 helpful votes ",lvl_04,"
Cheshire, UK
",5,"
As beautiful as St. Peters. We did it as part of the Christiano Romano ticket which we picked up from the office next door. It was well worth the 2 hours inside.
",Arcibasilica di San Giovanni in Laterano,Stunning,45 reviews
23 attraction reviews,"December 13, 2014
","
12 helpful votes ",lvl_04,"
Cluj-Napoca, Romania
",5,"
All I have to say is WOW !! It's like many churches into one. It is a very big Basilica and it will take time to explore it all, but is worth it.
",Arcibasilica di San Giovanni in Laterano,More than a church,27 reviews
3 attraction reviews,"December 12, 2014
","
2 helpful votes ",lvl_01,"
London, United Kingdom
",5,"
wow, what an amazing basilica. you cannot miss it when in rome! the mosaics are stunning!!!!!!!!!!!!!!!!!
",Arcibasilica di San Giovanni in Laterano,nice,4 reviews
8 attraction reviews,"December 11, 2014
","
21 helpful votes ",lvl_05,"
Chicago, Illinois
",5,"
It actually ranks in importance above all other churches in the Catholic Church, including St. Peter's Basilica. For that reason, unlike all other Roman Basilicas, it holds the title of Archbasilica. It is absolutely humongous, and there is so much impressive art and architecture to see.
",Arcibasilica di San Giovanni in Laterano,"The ""mother of all churches.""",36 reviews
10 attraction reviews,"December 11, 2014
","
35 helpful votes ",lvl_03,"
Essex
",4,"
This gets very very crowded and you may have a long wait to get in. We gave up.
For those of you trying to find the place to pick up your OMNIA pass, Number 6 Piazza di Porti del San Giovanni is the large, arched wooden door to the right of the main portico of the church of San Giovanni,...


More  


",Arcibasilica di San Giovanni in Laterano,Nice - Omnia office info,20 reviews
3 attraction reviews,"December 8, 2014
","
6 helpful votes ",lvl_02,"
Rogers, Arkansas
",5,"
Many of the churches in Rome seem to blend together by the end of the trip, they are all really incredible, but this one really stood out to me. I felt almost a close connection to God while visiting this church. It is the seat of the Pope and is the highest ranking catholic church. The statues of the apostles...


More  


",Arcibasilica di San Giovanni in Laterano,Stunning!,7 reviews
28 attraction reviews,"December 6, 2014
","
25 helpful votes ",lvl_04,"
Brisbane, Australia
",5,"
We visited the Basilica by default. We were picking up our Rome Passes in the adjacent building and were recommended to it by the ticket office. At one stage the Basilica was the most important church in Christendom and it still remains the pope’s seat as the bishop of Rome. Whilst for me this was perhaps not as awe inspiring...


More  


",Arcibasilica di San Giovanni in Laterano,Impressive,32 reviews
13 attraction reviews,"December 6, 2014
","
11 helpful votes ",lvl_04,"
Geneva, Switzerland
",4,"
Impressive sight and well worth the trip a bit outside the city. Not much around it though, we went straight back to the centre. (note: you have to put euro coins in machines to switch on the lights inside, so if you travel there make sure to have coins on you if you want to see anything inside !)
",Arcibasilica di San Giovanni in Laterano,Impressive,23 reviews
69 attraction reviews,"December 5, 2014
","
44 helpful votes ",lvl_06,"
Fairfax, Virginia
",5,"
The Papal Archbasilica of St. John Lateran (Arcibasilica Papale di San Giovanni in Laterano) is the cathedral church of the Diocese of Rome and the official ecclesiastical seat of the Bishop of Rome, who is the Pope. It is the oldest and ranks first among the four Papal (major) basilicas of Rome, and the oldest church in the West. This...


More  


",Arcibasilica di San Giovanni in Laterano,Part of Constantine's legacy,142 reviews
34 attraction reviews,"December 5, 2014
","
22 helpful votes ",lvl_05,"
Houston, Texas
",5,"
Beautiful Basilica with deep history of the Catholic faith. Don't miss seeing the baptistry alongside the church. There are 2 souveneer shops and both are well stocked with fairly priced items. Bring along a guidebook to help understand the history and significance.
",Arcibasilica di San Giovanni in Laterano,Beautiful Basilica,68 reviews
4 attraction reviews,"December 4, 2014
","
3 helpful votes ",lvl_03,"
Rome, Italy
",5,"
You can find inside the Old Cloistrum, The basilic collect different part from different ages, starting from Roman onward.
",Arcibasilica di San Giovanni in Laterano,Unmissable,11 reviews
7 attraction reviews,"December 3, 2014
","
20 helpful votes ",lvl_05,"
Coraopolis, Pennsylvania
",5,"
The basilica is beautiful and much less crowded than other famous Roman church attractions. Across the street you will find the Scale Santa, the stairs Jesus carried the cross up when he faced Pontius Pilot.
",Arcibasilica di San Giovanni in Laterano,Beautiful church,72 reviews
9 attraction reviews,"December 2, 2014
","
1 helpful vote ",lvl_03,"
Dover, Ohio, United States
",5,"
This is the first church of modern Christianity in Rome and is an artistic wonder. One of the doors into this church was confiscated from the Roman Senate and is impressive on it's own. But knowing that the relic heads of St.s Peter and Paul are in the center balustrade is inconcievable. The artwork is priceless and once again, you...


More  


",Arcibasilica di San Giovanni in Laterano,Not to be missed.,14 reviews
36 attraction reviews,"December 2, 2014
","
29 helpful votes ",lvl_06,"
Bakersfield, California
",5,"
We were in this church for over 2 hours and I must say it was one of the highlights of our 9 day Roman tour. Grandeur at its best!
",Arcibasilica di San Giovanni in Laterano,Beautiful Church,109 reviews
55 attraction reviews,"December 2, 2014
","
122 helpful votes ",lvl_06,"
Ocala, Florida
",5,"
Having seen the Sistine Chapel from time to time on TV, I got a totally different sense of what this place is all about. I was part of an escorted tour group visiting the museum and chapel. We all wore listeners, and a narrator who guided us through the museum and prepared us for the chapel. There is no talking...


More  


",Arcibasilica di San Giovanni in Laterano,Awe inspiring,216 reviews
23 attraction reviews,"December 2, 2014
","
43 helpful votes ",lvl_06,"
Northbrook, IL
",5,"
St. John Lateran is, simply, awe-inspiring. Without any of the crowds of the Vatican, you'll have the time to be both curious and reverent. The grounds are vast, including a draw-dropping view of Rome front the front plaza down an ancient path. The main doors are from the Roman Senate . . . an unbelievable, humbling start. The church itself...


More  


",Arcibasilica di San Giovanni in Laterano,Stunning and awe-inspiring. No wonder this is the Pope's home church.,96 reviews
55 attraction reviews,"December 2, 2014
","
104 helpful votes ",lvl_06,"
Leicester
",5,"
Was the main Church in Rome once upon a time and you can easily see the efforts that this period brought forth. A fine Church to visit.
",Arcibasilica di San Giovanni in Laterano,Impressive,256 reviews
N/A,"November 28, 2014
","
1 helpful vote ",lvl_02,"
",5,"
unbelievable art/architecture/ history. . . this Basilica is in fantastic shape and a place of peace for prayer and reflection
",Arcibasilica di San Giovanni in Laterano,A MUST FOR CHRISTIANS TO SEE,6 reviews
73 attraction reviews,"November 26, 2014
","
161 helpful votes ",lvl_06,"
Tahoe City, California
",5,"
During a recent trip to Rome, we have developed a list of churches to visit. Much of my research led me to recommendations of other travelers. Since this church is away from the center of Rome and many other sights, we rode the Metro out to the San Giovanni Metro station. Between the station and the church and adjacent to...


More  


",Arcibasilica di San Giovanni in Laterano,A Little More out of the Way,192 reviews
28 attraction reviews,"November 26, 2014
","
6 helpful votes ",lvl_04,"
Rome, Lazio, Italy
",5,"
#ThetallestobeliskinRome!
It is in Piazza San Giovanni in Laterano. Carved in red granite, measuring 32.18 meters high (45.70 meters with the base) and weighs 230 tons.
It originally stood in front of the Temple of Amun at Thebes (Karnak, in Egyptian). It was realized by the pharaoh Thutmose III in the fifteenth century BC
Over 1,700 years later, in 357...


More  


",Arcibasilica di San Giovanni in Laterano,The Lateran Obelisk in Rome,30 reviews
40 attraction reviews,"November 25, 2014
","
126 helpful votes ",lvl_06,"
Naples, Italy
",5,"
St. John of Lateran is probably my favorite church in Rome. Yeah, St. Peter's is THE seat of the Catholic church, and is amazing, but St. John (which was the seat of the church before St. Peter's) is amazing in its own right. The impressive, imposing statues over the front entrance are towering and foreboding. The cloisters outside the church...


More  


",Arcibasilica di San Giovanni in Laterano,The Vatican Before the Vatican,139 reviews
17 attraction reviews,"November 24, 2014
","
13 helpful votes ",lvl_04,"
Minneapolis, Minnesota
",4,"
This church is a feast for the senses. The artwork is amazing and it is a busy active living church full of nuns, friars and other pilgrims. The nearby Papal university appears to attract many people of the cloth.
",Arcibasilica di San Giovanni in Laterano,Absolutely amazing!,26 reviews
5 attraction reviews,"November 22, 2014
","
6 helpful votes ",lvl_02,"
Dallas, Texas
",5,"
We stumbled across this amazing church after going up the Scala Santa across the street. I needed to use the restroom and they had one. Little did I know the amazing place I would be visiting. The italian woman cleaning the bathrooms gave us an earful. She was very VERY upset about the lack of cleanliness. I had never heard...


More  


",Arcibasilica di San Giovanni in Laterano,AMAZING!,6 reviews
7 attraction reviews,"November 21, 2014
","
6 helpful votes ",lvl_03,"
Manassas
",5,"
The Basilica is such an inspirational and holy place. Knowing that basilica's were built so all people were welcome, makes this such a holy place for all.
",Arcibasilica di San Giovanni in Laterano,Awesome,11 reviews
14 attraction reviews,"November 20, 2014
","
39 helpful votes ",lvl_05,"
Ireland
",5,"
This is a must see . When you have visited St peters. Next stop is St john of the laterano. This basilica is every bit as impressive as St peters with less of the opulence and the crowds! This is the bishop of romes church. The bishop of Rome is the pope.
",Arcibasilica di San Giovanni in Laterano,Put item the list,58 reviews
5 attraction reviews,"November 20, 2014
","
2 helpful votes ",lvl_03,"
Toronto, Canada
",5,"
The architecture was beautiful! The sculptures were extraordinary. It is a huge basilica and awe-inspiring. Make certain it is one of the churches that is on your list to see in Roma!
",Arcibasilica di San Giovanni in Laterano,Beautiful!,6 reviews
9 attraction reviews,"November 20, 2014
","
12 helpful votes ",lvl_04,"
Jacksonville, Fla.
",5,"
This basilica/cathedral is the actual ""home"" of the Bishop of Rome, who happens to be the Pope. A very beautiful edifice, with glorious stained glass, magnificent pipe organ, many pieces of art work and architectural craftsmanship. You can take pictures in most areas, but some areas were ""off limits"" to flash photography. Be sure to note the many members of...


More  


",Arcibasilica di San Giovanni in Laterano,Major basilica not to be missed,32 reviews
14 attraction reviews,"November 19, 2014
","
3 helpful votes ",lvl_03,"
Sanford, Florida
",5,"
Visit the cloisters (slight extra cost) for its beauty, museum room, and artifacts. After visiting crowded St. Peter's, a visit here is a pleasure. This was my third or fourth visit over the years.
",Arcibasilica di San Giovanni in Laterano,Rome's Cathedral -- a must see,21 reviews
12 attraction reviews,"November 19, 2014
","
6 helpful votes ",lvl_04,"
",5,"
When in Rome, you're likely to see churches. Many of them. There's almost 1000 thousand but this one deserves attention! It's beautiful, of course, and the statues in the main nave are of particular interest for those who like sculptures.
Also mind the bishop's chair, throne like.
A place to see, certainly!
",Arcibasilica di San Giovanni in Laterano,Impressive ,28 reviews
5 attraction reviews,"November 19, 2014
","
8 helpful votes ",lvl_02,"
Hampshire, United Kingdom
",5,"
Stumbled across this on our return from the baths of Caracalla. Entered through side entrance which didn't look that impressive but were blown away by the interior. Well worth a look.
",Arcibasilica di San Giovanni in Laterano,Magnificent,9 reviews
4 attraction reviews,"November 16, 2014
","
8 helpful votes ",lvl_02,"
San Diego, California
",5,"
Most memorable are the huge life-like statues of the twelve apostles. Every statue shows such detail and beauty. Across from the Archbasillica are Scala Sancta or Holey Steps. These steps were once in Jerussalem and are the steps Jesus Christ walked up to Pilate. The marble steps are encased in wood. Many devout climbs these stairs on their knees.
",Arcibasilica di San Giovanni in Laterano,Mother Church,9 reviews
4 attraction reviews,"November 16, 2014
","
7 helpful votes ",lvl_01,"
Bolton, United Kingdom
",5,"
I did not know that this is the most important church in the Vatican, I thought it was that of St. Peter, the great discovery that is worth visiting, EXTRAORDINARY and full of history.
",Arcibasilica di San Giovanni in Laterano,big surprise for me!,4 reviews
